locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJHCLFJP_01479	CDS	1185	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
GJHCLFJP_01480	gene	471	luxS			
GJHCLFJP_01480	CDS	471	luxS	4.4.1.21		S-ribosylhomocysteine lyase
GJHCLFJP_01481	gene	351				
GJHCLFJP_01481	CDS	351				hypothetical protein
GJHCLFJP_01482	gene	1302	pdp			
GJHCLFJP_01482	CDS	1302	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
GJHCLFJP_01483	gene	324				
GJHCLFJP_01483	CDS	324				hypothetical protein
GJHCLFJP_01484	gene	207				
GJHCLFJP_01484	CDS	207				hypothetical protein
GJHCLFJP_01485	gene	522				
GJHCLFJP_01485	CDS	522				hypothetical protein
GJHCLFJP_01486	gene	312				
GJHCLFJP_01486	CDS	312				hypothetical protein
GJHCLFJP_01487	gene	90				
GJHCLFJP_01487	CDS	90				hypothetical protein
GJHCLFJP_01488	gene	351				
GJHCLFJP_01488	CDS	351				hypothetical protein
GJHCLFJP_01489	gene	1629				
GJHCLFJP_01489	CDS	1629				hypothetical protein
GJHCLFJP_01490	gene	1347				
GJHCLFJP_01490	CDS	1347				hypothetical protein
GJHCLFJP_01491	gene	276				
GJHCLFJP_01491	CDS	276				hypothetical protein
GJHCLFJP_01492	gene	1788				
GJHCLFJP_01492	CDS	1788				hypothetical protein
GJHCLFJP_01493	gene	285				
GJHCLFJP_01493	CDS	285				hypothetical protein
GJHCLFJP_01494	gene	1050				
GJHCLFJP_01494	CDS	1050				hypothetical protein
GJHCLFJP_01495	gene	573				
GJHCLFJP_01495	CDS	573				hypothetical protein
GJHCLFJP_01496	gene	1701				
GJHCLFJP_01496	CDS	1701				hypothetical protein
GJHCLFJP_01497	gene	1041	mcrC			
GJHCLFJP_01497	CDS	1041	mcrC		COG4268	Protein McrC
GJHCLFJP_01498	gene	159				
GJHCLFJP_01498	CDS	159				hypothetical protein
GJHCLFJP_01499	gene	972				
GJHCLFJP_01499	CDS	972				hypothetical protein
GJHCLFJP_01500	gene	372				
GJHCLFJP_01500	CDS	372				hypothetical protein
GJHCLFJP_01501	gene	1392	farB_1			
GJHCLFJP_01501	CDS	1392	farB_1			Fatty acid resistance protein FarB
GJHCLFJP_01502	gene	204				
GJHCLFJP_01502	CDS	204				hypothetical protein
GJHCLFJP_01503	gene	366				
GJHCLFJP_01503	CDS	366				hypothetical protein
GJHCLFJP_01504	gene	576				
GJHCLFJP_01504	CDS	576				hypothetical protein
GJHCLFJP_01505	gene	474				
GJHCLFJP_01505	CDS	474				hypothetical protein
GJHCLFJP_01506	gene	987	dus			
GJHCLFJP_01506	CDS	987	dus	1.3.1.-		putative tRNA-dihydrouridine synthase
GJHCLFJP_01507	gene	297				
GJHCLFJP_01507	CDS	297				hypothetical protein
GJHCLFJP_01508	gene	603				
GJHCLFJP_01508	CDS	603				hypothetical protein
GJHCLFJP_01509	gene	3153				
GJHCLFJP_01509	CDS	3153				hypothetical protein
GJHCLFJP_01510	gene	483				
GJHCLFJP_01510	CDS	483				hypothetical protein
GJHCLFJP_01511	gene	987	plc			
GJHCLFJP_01511	CDS	987	plc	4.6.1.13		1-phosphatidylinositol phosphodiesterase
GJHCLFJP_01512	gene	771				
GJHCLFJP_01512	CDS	771				putative lipoprotein
GJHCLFJP_01513	gene	2244	rhaS_2			
GJHCLFJP_01513	CDS	2244	rhaS_2			HTH-type transcriptional activator RhaS
GJHCLFJP_01514	gene	1179	scmP_2			
GJHCLFJP_01514	CDS	1179	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
GJHCLFJP_01515	gene	1389	norB_3			
GJHCLFJP_01515	CDS	1389	norB_3			Quinolone resistance protein NorB
GJHCLFJP_01516	gene	1668				
GJHCLFJP_01516	CDS	1668				hypothetical protein
GJHCLFJP_01517	gene	1776				
GJHCLFJP_01517	CDS	1776		4.2.1.53	COG4716	Oleate hydratase
GJHCLFJP_01518	gene	474				
GJHCLFJP_01518	CDS	474				hypothetical protein
GJHCLFJP_01519	gene	1593	lctP_1			
GJHCLFJP_01519	CDS	1593	lctP_1		COG1620	L-lactate permease
GJHCLFJP_01520	gene	1281	spa			
GJHCLFJP_01520	CDS	1281	spa			Immunoglobulin G-binding protein A
GJHCLFJP_01521	gene	753	sarS			
GJHCLFJP_01521	CDS	753	sarS			HTH-type transcriptional regulator SarS
GJHCLFJP_01522	gene	999	yfhA			
GJHCLFJP_01522	CDS	999	yfhA		COG0609	putative siderophore transport system permease protein YfhA
GJHCLFJP_01523	gene	996	yfiZ_1			
GJHCLFJP_01523	CDS	996	yfiZ_1		COG0609	putative siderophore transport system permease protein YfiZ
GJHCLFJP_01524	gene	993	yfiY			
GJHCLFJP_01524	CDS	993	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
GJHCLFJP_01525	gene	981	sbnA			
GJHCLFJP_01525	CDS	981	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
GJHCLFJP_01526	gene	1011	sbnB			
GJHCLFJP_01526	CDS	1011	sbnB	1.5.1.51	COG2423	N-((2S)-2-amino-2-carboxyethyl)-L-glutamate dehydrogenase
GJHCLFJP_01527	gene	1755	sbnC			
GJHCLFJP_01527	CDS	1755	sbnC	6.3.2.56	COG4264	Staphyloferrin B synthase
GJHCLFJP_01528	gene	1173	sbnD			
GJHCLFJP_01528	CDS	1173	sbnD			Staphyloferrin B transporter
GJHCLFJP_01529	gene	1737	sbnE			
GJHCLFJP_01529	CDS	1737	sbnE	6.3.2.54	COG4264	L-2,3-diaminopropanoate--citrate ligase
GJHCLFJP_01530	gene	1779	sbnF			
GJHCLFJP_01530	CDS	1779	sbnF	6.3.2.55	COG4264	2-[(L-alanin-3-ylcarbamoyl)methyl]-3-(2-aminoethylcarbamoyl)-2-hydroxypropanoate synthase
GJHCLFJP_01531	gene	777	garL			
GJHCLFJP_01531	CDS	777	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
GJHCLFJP_01532	gene	1203	sbnH			
GJHCLFJP_01532	CDS	1203	sbnH	4.1.1.117	COG0019	2-[(L-alanin-3-ylcarbamoyl)methyl]-2-hydroxybutanedioate decarboxylase
GJHCLFJP_01533	gene	765	sbnI			
GJHCLFJP_01533	CDS	765	sbnI	2.7.1.225	COG1475	L-serine kinase SbnI
GJHCLFJP_01534	gene	627				
GJHCLFJP_01534	CDS	627				hypothetical protein
GJHCLFJP_01535	gene	777	butA			
GJHCLFJP_01535	CDS	777	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
GJHCLFJP_01536	gene	972	wbgU			
GJHCLFJP_01536	CDS	972	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
GJHCLFJP_01537	gene	690				
GJHCLFJP_01537	CDS	690				hypothetical protein
GJHCLFJP_01538	gene	1167	wbnH			
GJHCLFJP_01538	CDS	1167	wbnH	2.4.1.306		O-antigen biosynthesis glycosyltransferase WbnH
GJHCLFJP_01539	gene	1239				
GJHCLFJP_01539	CDS	1239				hypothetical protein
GJHCLFJP_01540	gene	1431				
GJHCLFJP_01540	CDS	1431				hypothetical protein
GJHCLFJP_01541	gene	600	sodM			
GJHCLFJP_01541	CDS	600	sodM	1.15.1.1		Superoxide dismutase [Mn/Fe] 2
GJHCLFJP_01542	gene	666				
GJHCLFJP_01542	CDS	666				hypothetical protein
GJHCLFJP_01543	gene	741				
GJHCLFJP_01543	CDS	741				hypothetical protein
GJHCLFJP_01544	gene	708	deoD			
GJHCLFJP_01544	CDS	708	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
GJHCLFJP_01545	gene	1359	tet(38)			
GJHCLFJP_01545	CDS	1359	tet(38)			tetracycline efflux MFS transporter Tet(38)
GJHCLFJP_01546	gene	1026				
GJHCLFJP_01546	CDS	1026				hypothetical protein
GJHCLFJP_01547	gene	1056				
GJHCLFJP_01547	CDS	1056				hypothetical protein
GJHCLFJP_01548	gene	261				
GJHCLFJP_01548	CDS	261				hypothetical protein
GJHCLFJP_01549	gene	384				
GJHCLFJP_01549	CDS	384				hypothetical protein
GJHCLFJP_01550	gene	2496				
GJHCLFJP_01550	CDS	2496				hypothetical protein
GJHCLFJP_01551	gene	1359				
GJHCLFJP_01551	CDS	1359				hypothetical protein
GJHCLFJP_01552	gene	1848	infB_2			
GJHCLFJP_01552	CDS	1848	infB_2			Translation initiation factor IF-2
GJHCLFJP_01553	gene	1047				
GJHCLFJP_01553	CDS	1047				hypothetical protein
GJHCLFJP_01554	gene	591				
GJHCLFJP_01554	CDS	591				hypothetical protein
GJHCLFJP_01555	gene	357				
GJHCLFJP_01555	CDS	357				hypothetical protein
GJHCLFJP_01556	gene	516				
GJHCLFJP_01556	CDS	516			COG2826	IS30 family transposase ISSau5
GJHCLFJP_01557	gene	846	blaZ			
GJHCLFJP_01557	CDS	846	blaZ	3.5.2.6		Beta-lactamase
GJHCLFJP_01558	gene	1758	blaR1			
GJHCLFJP_01558	CDS	1758	blaR1			beta-lactam sensor/signal transducer BlaR1
GJHCLFJP_01559	gene	381	blaI			
GJHCLFJP_01559	CDS	381	blaI			Penicillinase repressor
GJHCLFJP_01560	gene	594	hin_1			
GJHCLFJP_01560	CDS	594	hin_1		COG1961	DNA-invertase hin
GJHCLFJP_01561	gene	1443				
GJHCLFJP_01561	CDS	1443				hypothetical protein
GJHCLFJP_01562	gene	816				
GJHCLFJP_01562	CDS	816				ISNCY family transposase ISBli29
GJHCLFJP_01563	gene	843	btuD_3			
GJHCLFJP_01563	CDS	843	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GJHCLFJP_01564	gene	714				
GJHCLFJP_01564	CDS	714				hypothetical protein
GJHCLFJP_01565	gene	204				
GJHCLFJP_01565	CDS	204				hypothetical protein
GJHCLFJP_01566	gene	390				
GJHCLFJP_01566	CDS	390				hypothetical protein
GJHCLFJP_01567	gene	216	tatAy			
GJHCLFJP_01567	CDS	216	tatAy			Sec-independent protein translocase protein TatAy
GJHCLFJP_01568	gene	606	tatC2			
GJHCLFJP_01568	CDS	606	tatC2		COG0805	Sec-independent protein translocase protein TatCy
GJHCLFJP_01569	gene	1713				
GJHCLFJP_01569	CDS	1713				hypothetical protein
GJHCLFJP_01570	gene	1230	efeN			
GJHCLFJP_01570	CDS	1230	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
GJHCLFJP_01571	gene	855	efeM			
GJHCLFJP_01571	CDS	855	efeM		COG2822	putative iron uptake system component EfeM
GJHCLFJP_01572	gene	546	ydaF			
GJHCLFJP_01572	CDS	546	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
GJHCLFJP_01573	gene	996				
GJHCLFJP_01573	CDS	996				hypothetical protein
GJHCLFJP_01574	gene	567				
GJHCLFJP_01574	CDS	567		1.5.1.45	COG0431	NAD(P)H-dependent FAD/FMN reductase
GJHCLFJP_01575	gene	1062	luxA			
GJHCLFJP_01575	CDS	1062	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
GJHCLFJP_01576	gene	927	mhqA_1			
GJHCLFJP_01576	CDS	927	mhqA_1	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
GJHCLFJP_01577	gene	783	glpT_1			
GJHCLFJP_01577	CDS	783	glpT_1		COG2271	Glycerol-3-phosphate transporter
GJHCLFJP_01578	gene	537	glpT_2			
GJHCLFJP_01578	CDS	537	glpT_2		COG2271	Glycerol-3-phosphate transporter
GJHCLFJP_01579	gene	441				
GJHCLFJP_01579	CDS	441				hypothetical protein
GJHCLFJP_01580	gene	1356	mepA			
GJHCLFJP_01580	CDS	1356	mepA		COG0534	Multidrug export protein MepA
GJHCLFJP_01581	gene	420	slyA_2			
GJHCLFJP_01581	CDS	420	slyA_2			Transcriptional regulator SlyA
GJHCLFJP_01582	gene	1956				
GJHCLFJP_01582	CDS	1956				hypothetical protein
GJHCLFJP_01583	gene	444	cmtB			
GJHCLFJP_01583	CDS	444	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
GJHCLFJP_01584	gene	285				
GJHCLFJP_01584	CDS	285				hypothetical protein
GJHCLFJP_01585	gene	1347	ulaA			
GJHCLFJP_01585	CDS	1347	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
GJHCLFJP_01586	gene	1026				
GJHCLFJP_01586	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
GJHCLFJP_01587	gene	1023				
GJHCLFJP_01587	CDS	1023		6.3.1.20		Lipoate--protein ligase 2
GJHCLFJP_01588	gene	945				
GJHCLFJP_01588	CDS	945		2.4.2.-		Protein ADP-ribosyltransferase
GJHCLFJP_01589	gene	801				
GJHCLFJP_01589	CDS	801		3.2.1.-		Protein-ADP-ribose hydrolase
GJHCLFJP_01590	gene	333				
GJHCLFJP_01590	CDS	333				Glycine cleavage system H-like protein
GJHCLFJP_01591	gene	1002				
GJHCLFJP_01591	CDS	1002				hypothetical protein
GJHCLFJP_01592	gene	1215				
GJHCLFJP_01592	CDS	1215		1.-.-.-		putative oxidoreductase
GJHCLFJP_01593	gene	828				
GJHCLFJP_01593	CDS	828				hypothetical protein
GJHCLFJP_01594	gene	2076	lip2			
GJHCLFJP_01594	CDS	2076	lip2	3.1.1.3		Lipase 2
GJHCLFJP_01595	gene	1362				
GJHCLFJP_01595	CDS	1362				hypothetical protein
GJHCLFJP_01596	gene	669	nanE			
GJHCLFJP_01596	CDS	669	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
GJHCLFJP_01597	gene	801	ybbH_3			
GJHCLFJP_01597	CDS	801	ybbH_3		COG1737	putative HTH-type transcriptional regulator YbbH
GJHCLFJP_01598	gene	861	bglK			
GJHCLFJP_01598	CDS	861	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
GJHCLFJP_01599	gene	882	nanA			
GJHCLFJP_01599	CDS	882	nanA	4.1.3.3		N-acetylneuraminate lyase
GJHCLFJP_01600	gene	1533	sglT			
GJHCLFJP_01600	CDS	1533	sglT			Sodium/glucose cotransporter
GJHCLFJP_01601	gene	1221	nupC_1			
GJHCLFJP_01601	CDS	1221	nupC_1		COG1972	Nucleoside permease NupC
GJHCLFJP_01602	gene	924	psuG			
GJHCLFJP_01602	CDS	924	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
GJHCLFJP_01603	gene	1119	RBKS			
GJHCLFJP_01603	CDS	1119	RBKS	2.7.1.15		Ribokinase
GJHCLFJP_01604	gene	1032				
GJHCLFJP_01604	CDS	1032				hypothetical protein
GJHCLFJP_01605	gene	678	hrtA_1			
GJHCLFJP_01605	CDS	678	hrtA_1	3.6.3.-		Putative hemin import ATP-binding protein HrtA
GJHCLFJP_01606	gene	1050				
GJHCLFJP_01606	CDS	1050			COG0577	putative ABC transporter permease
GJHCLFJP_01607	gene	891	hel			
GJHCLFJP_01607	CDS	891	hel		COG2503	Lipoprotein E
GJHCLFJP_01608	gene	1308	brnQ_2			
GJHCLFJP_01608	CDS	1308	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
GJHCLFJP_01609	gene	825	focA			
GJHCLFJP_01609	CDS	825	focA		COG2116	putative formate transporter 1
GJHCLFJP_01610	gene	399				
GJHCLFJP_01610	CDS	399				hypothetical protein
GJHCLFJP_01611	gene	312				
GJHCLFJP_01611	CDS	312				hypothetical protein
GJHCLFJP_01612	gene	90				
GJHCLFJP_01612	CDS	90				hypothetical protein
GJHCLFJP_01613	gene	273	essG_3			
GJHCLFJP_01613	CDS	273	essG_3			Type VII secretion system protein EsaG
GJHCLFJP_01614	gene	261	essG_4			
GJHCLFJP_01614	CDS	261	essG_4			Type VII secretion system protein EsaG
GJHCLFJP_01615	gene	666	hrtA_2			
GJHCLFJP_01615	CDS	666	hrtA_2	3.6.3.-		Putative hemin import ATP-binding protein HrtA
GJHCLFJP_01616	gene	1056				
GJHCLFJP_01616	CDS	1056				hypothetical protein
GJHCLFJP_01617	gene	675	hssR			
GJHCLFJP_01617	CDS	675	hssR			Heme response regulator HssR
GJHCLFJP_01618	gene	1374	hssS			
GJHCLFJP_01618	CDS	1374	hssS	2.7.13.3		Heme sensor protein HssS
GJHCLFJP_01619	gene	444				
GJHCLFJP_01619	CDS	444			COG3279	putative HTH-type transcriptional regulator
GJHCLFJP_01620	gene	456				
GJHCLFJP_01620	CDS	456				hypothetical protein
GJHCLFJP_01621	gene	1479	mqo1			
GJHCLFJP_01621	CDS	1479	mqo1	1.1.5.4		putative malate:quinone oxidoreductase 1
GJHCLFJP_01622	gene	1599	lctP_2			
GJHCLFJP_01622	CDS	1599	lctP_2		COG1620	L-lactate permease
GJHCLFJP_01623	gene	1674				
GJHCLFJP_01623	CDS	1674				hypothetical protein
GJHCLFJP_01624	gene	630				
GJHCLFJP_01624	CDS	630				putative lipoprotein
GJHCLFJP_01625	gene	516	paiA			
GJHCLFJP_01625	CDS	516	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
GJHCLFJP_01626	gene	1005	yhfP			
GJHCLFJP_01626	CDS	1005	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
GJHCLFJP_01627	gene	336				
GJHCLFJP_01627	CDS	336				hypothetical protein
GJHCLFJP_01628	gene	1035				
GJHCLFJP_01628	CDS	1035		1.18.1.2	COG0492	Ferredoxin--NADP reductase
GJHCLFJP_01629	gene	432				
GJHCLFJP_01629	CDS	432				hypothetical protein
GJHCLFJP_01630	gene	1278				
GJHCLFJP_01630	CDS	1278				hypothetical protein
GJHCLFJP_01631	gene	624				
GJHCLFJP_01631	CDS	624				hypothetical protein
GJHCLFJP_01632	gene	945				
GJHCLFJP_01632	CDS	945				hypothetical protein
GJHCLFJP_01633	gene	1443	treP_1			
GJHCLFJP_01633	CDS	1443	treP_1		COG1263	PTS system trehalose-specific EIIBC component
GJHCLFJP_01634	gene	384				
GJHCLFJP_01634	CDS	384				hypothetical protein
GJHCLFJP_01635	gene	2106				
GJHCLFJP_01635	CDS	2106				hypothetical protein
GJHCLFJP_01636	gene	423	ydaG			
GJHCLFJP_01636	CDS	423	ydaG		COG3871	General stress protein 26
GJHCLFJP_01637	gene	357				
GJHCLFJP_01637	CDS	357				hypothetical protein
GJHCLFJP_01638	gene	1278	gltT			
GJHCLFJP_01638	CDS	1278	gltT			Proton/sodium-glutamate symport protein
GJHCLFJP_01639	gene	366				
GJHCLFJP_01639	CDS	366				hypothetical protein
GJHCLFJP_01640	gene	459	sarZ			
GJHCLFJP_01640	CDS	459	sarZ			HTH-type transcriptional regulator SarZ
GJHCLFJP_01641	gene	423				
GJHCLFJP_01641	CDS	423				Acid shock protein
GJHCLFJP_01642	gene	1170	narT			
GJHCLFJP_01642	CDS	1170	narT		COG2223	putative nitrate transporter NarT
GJHCLFJP_01643	gene	639				
GJHCLFJP_01643	CDS	639				hypothetical protein
GJHCLFJP_01644	gene	207				
GJHCLFJP_01644	CDS	207				hypothetical protein
GJHCLFJP_01645	gene	741	mta			
GJHCLFJP_01645	CDS	741	mta		COG0789	HTH-type transcriptional activator mta
GJHCLFJP_01646	gene	654	nreC			
GJHCLFJP_01646	CDS	654	nreC		COG2197	Oxygen regulatory protein NreC
GJHCLFJP_01647	gene	1035	nreB			
GJHCLFJP_01647	CDS	1035	nreB	2.7.13.3		Oxygen sensor histidine kinase NreB
GJHCLFJP_01648	gene	453				
GJHCLFJP_01648	CDS	453				hypothetical protein
GJHCLFJP_01649	gene	678	narX			
GJHCLFJP_01649	CDS	678	narX		COG2180	Nitrate reductase-like protein NarX
GJHCLFJP_01650	gene	576				
GJHCLFJP_01650	CDS	576				hypothetical protein
GJHCLFJP_01651	gene	1560	narH			
GJHCLFJP_01651	CDS	1560	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
GJHCLFJP_01652	gene	3690	narG			
GJHCLFJP_01652	CDS	3690	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
GJHCLFJP_01653	gene	978	nasF			
GJHCLFJP_01653	CDS	978	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
GJHCLFJP_01654	gene	315	nasE			
GJHCLFJP_01654	CDS	315	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
GJHCLFJP_01655	gene	2406	nasD			
GJHCLFJP_01655	CDS	2406	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GJHCLFJP_01656	gene	732	sirB			
GJHCLFJP_01656	CDS	732	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
GJHCLFJP_01657	gene	537	ytmI			
GJHCLFJP_01657	CDS	537	ytmI	2.3.1.-		putative N-acetyltransferase YtmI
GJHCLFJP_01658	gene	825	nirC			
GJHCLFJP_01658	CDS	825	nirC		COG2116	Nitrite transporter NirC
GJHCLFJP_01659	gene	183				
GJHCLFJP_01659	CDS	183				hypothetical protein
GJHCLFJP_01660	gene	468				
GJHCLFJP_01660	CDS	468				hypothetical protein
GJHCLFJP_01661	gene	1551				
GJHCLFJP_01661	CDS	1551				hypothetical protein
GJHCLFJP_01662	gene	267	yoeB			
GJHCLFJP_01662	CDS	267	yoeB	3.1.-.-	COG4115	Toxin YoeB
GJHCLFJP_01663	gene	252	yefM			
GJHCLFJP_01663	CDS	252	yefM		COG2161	Antitoxin YefM
GJHCLFJP_01664	gene	600	bdbD			
GJHCLFJP_01664	CDS	600	bdbD		COG1651	Disulfide bond formation protein D
GJHCLFJP_01665	gene	363				
GJHCLFJP_01665	CDS	363				hypothetical protein
GJHCLFJP_01666	gene	1251	femA_2			
GJHCLFJP_01666	CDS	1251	femA_2	2.3.2.17	COG2348	Aminoacyltransferase FemA
GJHCLFJP_01667	gene	732	tcyC_1			
GJHCLFJP_01667	CDS	732	tcyC_1	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
GJHCLFJP_01668	gene	729	tcyB			
GJHCLFJP_01668	CDS	729	tcyB		COG0765	L-cystine transport system permease protein TcyB
GJHCLFJP_01669	gene	780				
GJHCLFJP_01669	CDS	780			COG0834	putative amino-acid ABC transporter-binding protein
GJHCLFJP_01670	gene	1440	farB_2			
GJHCLFJP_01670	CDS	1440	farB_2			Fatty acid resistance protein FarB
GJHCLFJP_01671	gene	105				
GJHCLFJP_01671	CDS	105				hypothetical protein
GJHCLFJP_01672	gene	687	gpmA_2			
GJHCLFJP_01672	CDS	687	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
GJHCLFJP_01673	gene	867	mneS			
GJHCLFJP_01673	CDS	867	mneS		COG0053	Manganese efflux system protein MneS
GJHCLFJP_01674	gene	1311	sbi			
GJHCLFJP_01674	CDS	1311	sbi			Immunoglobulin-binding protein Sbi
GJHCLFJP_01675	gene	966	hlgA			
GJHCLFJP_01675	CDS	966	hlgA			Gamma-hemolysin component A
GJHCLFJP_01676	gene	2043	nhaK_1			
GJHCLFJP_01676	CDS	2043	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
GJHCLFJP_01677	gene	930	mntA			
GJHCLFJP_01677	CDS	930	mntA		COG0803	Manganese-binding lipoprotein MntA
GJHCLFJP_01678	gene	837	mntB_1			
GJHCLFJP_01678	CDS	837	mntB_1			Manganese transport system membrane protein MntB
GJHCLFJP_01679	gene	744	mntB_2			
GJHCLFJP_01679	CDS	744	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
GJHCLFJP_01680	gene	645	mntR			
GJHCLFJP_01680	CDS	645	mntR			HTH-type transcriptional regulator MntR
GJHCLFJP_01681	gene	753				
GJHCLFJP_01681	CDS	753				hypothetical protein
GJHCLFJP_01682	gene	765	tarA			
GJHCLFJP_01682	CDS	765	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
GJHCLFJP_01683	gene	795	tagH_2			
GJHCLFJP_01683	CDS	795	tagH_2	7.5.2.4		Teichoic acids export ATP-binding protein TagH
GJHCLFJP_01684	gene	813	tagG			
GJHCLFJP_01684	CDS	813	tagG		COG1682	Teichoic acid translocation permease protein TagG
GJHCLFJP_01685	gene	1104	tarB			
GJHCLFJP_01685	CDS	1104	tarB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
GJHCLFJP_01686	gene	1062	tagX			
GJHCLFJP_01686	CDS	1062	tagX	2.4.-.-		Putative glycosyltransferase TagX
GJHCLFJP_01687	gene	399	tarD			
GJHCLFJP_01687	CDS	399	tarD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
GJHCLFJP_01688	gene	1296				
GJHCLFJP_01688	CDS	1296				hypothetical protein
GJHCLFJP_01689	gene	1728	bmrA			
GJHCLFJP_01689	CDS	1728	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
GJHCLFJP_01690	gene	1230	nupG			
GJHCLFJP_01690	CDS	1230	nupG		COG1972	Purine nucleoside transport protein NupG
GJHCLFJP_01691	gene	834				
GJHCLFJP_01691	CDS	834				hypothetical protein
GJHCLFJP_01692	gene	798	fepC			
GJHCLFJP_01692	CDS	798	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
GJHCLFJP_01693	gene	1005	feuB			
GJHCLFJP_01693	CDS	1005	feuB		COG0609	Iron-uptake system permease protein FeuB
GJHCLFJP_01694	gene	1017	feuC			
GJHCLFJP_01694	CDS	1017	feuC		COG0609	Iron-uptake system permease protein FeuC
GJHCLFJP_01695	gene	969	dhaK			
GJHCLFJP_01695	CDS	969	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
GJHCLFJP_01696	gene	585	dhaL			
GJHCLFJP_01696	CDS	585	dhaL	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
GJHCLFJP_01697	gene	363	dhaM			
GJHCLFJP_01697	CDS	363	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
GJHCLFJP_01698	gene	498				
GJHCLFJP_01698	CDS	498				hypothetical protein
GJHCLFJP_01699	gene	1068				
GJHCLFJP_01699	CDS	1068				hypothetical protein
GJHCLFJP_01700	gene	1044	aes			
GJHCLFJP_01700	CDS	1044	aes	3.1.1.-		Acetyl esterase
GJHCLFJP_01701	gene	429				
GJHCLFJP_01701	CDS	429				hypothetical protein
GJHCLFJP_01702	gene	507				
GJHCLFJP_01702	CDS	507				hypothetical protein
GJHCLFJP_01703	gene	924				
GJHCLFJP_01703	CDS	924				hypothetical protein
GJHCLFJP_01704	gene	675	graR_2			
GJHCLFJP_01704	CDS	675	graR_2		COG0745	Response regulator protein GraR
GJHCLFJP_01705	gene	1041	graS_2			
GJHCLFJP_01705	CDS	1041	graS_2	2.7.13.3	COG0642	Sensor histidine kinase GraS
GJHCLFJP_01706	gene	762	bceA_1			
GJHCLFJP_01706	CDS	762	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
GJHCLFJP_01707	gene	1890	bceB_2			
GJHCLFJP_01707	CDS	1890	bceB_2		COG0577	Bacitracin export permease protein BceB
GJHCLFJP_01708	gene	618				
GJHCLFJP_01708	CDS	618				hypothetical protein
GJHCLFJP_01709	gene	1008				
GJHCLFJP_01709	CDS	1008				hypothetical protein
GJHCLFJP_01710	gene	798				
GJHCLFJP_01710	CDS	798		3.5.1.28	COG1388	putative autolysin SsaALP
GJHCLFJP_01711	gene	645				
GJHCLFJP_01711	CDS	645				hypothetical protein
GJHCLFJP_01712	gene	2151	rhaR			
