locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHKPOLGJ_01485	CDS	1215	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EHKPOLGJ_01486	gene	636	trpF			
EHKPOLGJ_01486	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EHKPOLGJ_01487	gene	783	trpC			
EHKPOLGJ_01487	CDS	783	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
EHKPOLGJ_01488	gene	999	trpD2			
EHKPOLGJ_01488	CDS	999	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
EHKPOLGJ_01489	gene	567	pabA			
EHKPOLGJ_01489	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
EHKPOLGJ_01490	gene	1407	trpE			
EHKPOLGJ_01490	CDS	1407	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
EHKPOLGJ_01491	gene	1032	ysdC_1			
EHKPOLGJ_01491	CDS	1032	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EHKPOLGJ_01492	gene	1092				
EHKPOLGJ_01492	CDS	1092				hypothetical protein
EHKPOLGJ_01493	gene	1263	umuC			
EHKPOLGJ_01493	CDS	1263	umuC		COG0389	Protein UmuC
EHKPOLGJ_01494	gene	189				
EHKPOLGJ_01494	CDS	189		5.3.2.-		putative tautomerase
EHKPOLGJ_01495	gene	984	msrR			
EHKPOLGJ_01495	CDS	984	msrR			Regulatory protein MsrR
EHKPOLGJ_01496	gene	510	msrA1			
EHKPOLGJ_01496	CDS	510	msrA1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 1
EHKPOLGJ_01497	gene	2523	mprF			
EHKPOLGJ_01497	CDS	2523	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
EHKPOLGJ_01498	gene	1209				
EHKPOLGJ_01498	CDS	1209				hypothetical protein
EHKPOLGJ_01499	gene	852	glcT			
EHKPOLGJ_01499	CDS	852	glcT		COG3711	GlcA/glcB genes antiterminator
EHKPOLGJ_01500	gene	1461	alsT			
EHKPOLGJ_01500	CDS	1461	alsT		COG1115	Amino-acid carrier protein AlsT
EHKPOLGJ_01501	gene	2403	parC			
EHKPOLGJ_01501	CDS	2403	parC	5.6.2.2		DNA topoisomerase 4 subunit A
EHKPOLGJ_01502	gene	1992	parE			
EHKPOLGJ_01502	CDS	1992	parE	5.6.2.2		DNA topoisomerase 4 subunit B
EHKPOLGJ_01503	gene	609	plsY			
EHKPOLGJ_01503	CDS	609	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
EHKPOLGJ_01504	gene	297				
EHKPOLGJ_01504	CDS	297				putative protein
EHKPOLGJ_01505	gene	468				
EHKPOLGJ_01505	CDS	468		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
EHKPOLGJ_01506	gene	789				
EHKPOLGJ_01506	CDS	789				IS3 family transposase ISSau2
EHKPOLGJ_01507	gene	417				
EHKPOLGJ_01507	CDS	417				hypothetical protein
EHKPOLGJ_01508	gene	402	rnhA			
EHKPOLGJ_01508	CDS	402	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
EHKPOLGJ_01509	gene	4041	ebh_1			
EHKPOLGJ_01509	CDS	4041	ebh_1			Extracellular matrix-binding protein ebh
EHKPOLGJ_01510	gene	27567	ebh_2			
EHKPOLGJ_01510	CDS	27567	ebh_2			Extracellular matrix-binding protein ebh
EHKPOLGJ_01511	gene	1392	norB_1			
EHKPOLGJ_01511	CDS	1392	norB_1			Quinolone resistance protein NorB
EHKPOLGJ_01512	gene	1323	steT			
EHKPOLGJ_01512	CDS	1323	steT		COG0531	Serine/threonine exchanger SteT
EHKPOLGJ_01513	gene	1041	tdcB			
EHKPOLGJ_01513	CDS	1041	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
EHKPOLGJ_01514	gene	1119	ald1			
EHKPOLGJ_01514	CDS	1119	ald1	1.4.1.1		Alanine dehydrogenase 1
EHKPOLGJ_01515	gene	879	ypcP			
EHKPOLGJ_01515	CDS	879	ypcP	3.1.11.-	COG0258	5'-3' exonuclease
EHKPOLGJ_01516	gene	3441	der_1			
EHKPOLGJ_01516	CDS	3441	der_1			GTPase Der
EHKPOLGJ_01517	gene	1341				
EHKPOLGJ_01517	CDS	1341				hypothetical protein
EHKPOLGJ_01518	gene	333				
EHKPOLGJ_01518	CDS	333				hypothetical protein
EHKPOLGJ_01519	gene	1146	rlmL			
EHKPOLGJ_01519	CDS	1146	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
EHKPOLGJ_01520	gene	117				
EHKPOLGJ_01520	CDS	117				hypothetical protein
EHKPOLGJ_01521	gene	345	gpsB			
EHKPOLGJ_01521	CDS	345	gpsB			Cell cycle protein GpsB
EHKPOLGJ_01522	gene	564				
EHKPOLGJ_01522	CDS	564				hypothetical protein
EHKPOLGJ_01523	gene	402				
EHKPOLGJ_01523	CDS	402				hypothetical protein
EHKPOLGJ_01524	gene	627	recU			
EHKPOLGJ_01524	CDS	627	recU	3.1.22.4		Holliday junction resolvase RecU
EHKPOLGJ_01525	gene	2184	ponA			
EHKPOLGJ_01525	CDS	2184	ponA		COG0744	Penicillin-binding protein 1A/1B
EHKPOLGJ_01526	gene	342				
EHKPOLGJ_01526	CDS	342				hypothetical protein
EHKPOLGJ_01527	gene	660	nth_2			
EHKPOLGJ_01527	CDS	660	nth_2	4.2.99.18	COG0177	Endonuclease III
EHKPOLGJ_01528	gene	687	dnaD			
EHKPOLGJ_01528	CDS	687	dnaD		COG3935	DNA replication protein DnaD
EHKPOLGJ_01529	gene	1293	asnS			
EHKPOLGJ_01529	CDS	1293	asnS	6.1.1.22		Asparagine--tRNA ligase
EHKPOLGJ_01530	gene	2694	dinG			
EHKPOLGJ_01530	CDS	2694	dinG	3.1.-.-		3'-5' exonuclease DinG
EHKPOLGJ_01531	gene	972	birA			
EHKPOLGJ_01531	CDS	972	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
EHKPOLGJ_01532	gene	1203	cca			
EHKPOLGJ_01532	CDS	1203	cca	2.7.7.72		CCA-adding enzyme
EHKPOLGJ_01533	gene	1143	bshA			
EHKPOLGJ_01533	CDS	1143	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
EHKPOLGJ_01534	gene	318	ypjD			
EHKPOLGJ_01534	CDS	318	ypjD		COG1694	putative protein YpjD
EHKPOLGJ_01535	gene	699				
EHKPOLGJ_01535	CDS	699				hypothetical protein
EHKPOLGJ_01536	gene	588				
EHKPOLGJ_01536	CDS	588				hypothetical protein
EHKPOLGJ_01537	gene	588				
EHKPOLGJ_01537	CDS	588				hypothetical protein
EHKPOLGJ_01538	gene	1245	bepA			
EHKPOLGJ_01538	CDS	1245	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
EHKPOLGJ_01539	gene	1299	aroA_2			
EHKPOLGJ_01539	CDS	1299	aroA_2	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
EHKPOLGJ_01540	gene	1065	aroB			
EHKPOLGJ_01540	CDS	1065	aroB	4.2.3.4		3-dehydroquinate synthase
EHKPOLGJ_01541	gene	1167	aroC			
EHKPOLGJ_01541	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
EHKPOLGJ_01542	gene	201				
EHKPOLGJ_01542	CDS	201				hypothetical protein
EHKPOLGJ_01543	gene	450	ndk			
EHKPOLGJ_01543	CDS	450	ndk	2.7.4.6		Nucleoside diphosphate kinase
EHKPOLGJ_01544	gene	960	hepT			
EHKPOLGJ_01544	CDS	960	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
EHKPOLGJ_01545	gene	726	menG			
EHKPOLGJ_01545	CDS	726	menG	2.1.1.163		Demethylmenaquinone methyltransferase
EHKPOLGJ_01546	gene	573				
EHKPOLGJ_01546	CDS	573				hypothetical protein
EHKPOLGJ_01547	gene	273	hup			
EHKPOLGJ_01547	CDS	273	hup			DNA-binding protein HU
EHKPOLGJ_01548	gene	999	gpsA			
EHKPOLGJ_01548	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
EHKPOLGJ_01549	gene	1311	der_2			
EHKPOLGJ_01549	CDS	1311	der_2			GTPase Der
EHKPOLGJ_01550	gene	1176	rpsA			
EHKPOLGJ_01550	CDS	1176	rpsA			30S ribosomal protein S1
EHKPOLGJ_01551	gene	660	cmk			
EHKPOLGJ_01551	CDS	660	cmk	2.7.4.25		Cytidylate kinase
EHKPOLGJ_01552	gene	969	ansA			
EHKPOLGJ_01552	CDS	969	ansA	3.5.1.1	COG0252	putative L-asparaginase
EHKPOLGJ_01553	gene	969				
EHKPOLGJ_01553	CDS	969		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
EHKPOLGJ_01554	gene	1452	ebpS			
EHKPOLGJ_01554	CDS	1452	ebpS			Elastin-binding protein EbpS
EHKPOLGJ_01555	gene	1380	recQ_2			
EHKPOLGJ_01555	CDS	1380	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
EHKPOLGJ_01556	gene	954				
EHKPOLGJ_01556	CDS	954				hypothetical protein
EHKPOLGJ_01557	gene	249				
EHKPOLGJ_01557	CDS	249				Ferredoxin
EHKPOLGJ_01558	gene	546	ribU			
EHKPOLGJ_01558	CDS	546	ribU			Riboflavin transporter RibU
EHKPOLGJ_01559	gene	888				
EHKPOLGJ_01559	CDS	888				hypothetical protein
EHKPOLGJ_01560	gene	276				
EHKPOLGJ_01560	CDS	276				hypothetical protein
EHKPOLGJ_01561	gene	501	essG_1			
EHKPOLGJ_01561	CDS	501	essG_1			Type VII secretion system protein EsaG
EHKPOLGJ_01562	gene	489	essG_2			
EHKPOLGJ_01562	CDS	489	essG_2			Type VII secretion system protein EsaG
EHKPOLGJ_01563	gene	375				
EHKPOLGJ_01563	CDS	375				hypothetical protein
EHKPOLGJ_01564	gene	399				
EHKPOLGJ_01564	CDS	399				hypothetical protein
EHKPOLGJ_01565	gene	825	focA			
EHKPOLGJ_01565	CDS	825	focA		COG2116	putative formate transporter 1
EHKPOLGJ_01566	gene	1308	brnQ_3			
EHKPOLGJ_01566	CDS	1308	brnQ_3		COG1114	Branched-chain amino acid transport system 2 carrier protein
EHKPOLGJ_01567	gene	891	hel			
EHKPOLGJ_01567	CDS	891	hel		COG2503	Lipoprotein E
EHKPOLGJ_01568	gene	1050				
EHKPOLGJ_01568	CDS	1050			COG0577	putative ABC transporter permease
EHKPOLGJ_01569	gene	678	hrtA_2			
EHKPOLGJ_01569	CDS	678	hrtA_2	3.6.3.-		Putative hemin import ATP-binding protein HrtA
EHKPOLGJ_01570	gene	1032				
EHKPOLGJ_01570	CDS	1032				hypothetical protein
EHKPOLGJ_01571	gene	1119	RBKS			
EHKPOLGJ_01571	CDS	1119	RBKS	2.7.1.15		Ribokinase
EHKPOLGJ_01572	gene	924	psuG			
EHKPOLGJ_01572	CDS	924	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
EHKPOLGJ_01573	gene	1221	nupC_2			
EHKPOLGJ_01573	CDS	1221	nupC_2		COG1972	Nucleoside permease NupC
EHKPOLGJ_01574	gene	1533	sglT			
EHKPOLGJ_01574	CDS	1533	sglT			Sodium/glucose cotransporter
EHKPOLGJ_01575	gene	882	nanA			
EHKPOLGJ_01575	CDS	882	nanA	4.1.3.3		N-acetylneuraminate lyase
EHKPOLGJ_01576	gene	861	bglK			
EHKPOLGJ_01576	CDS	861	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
EHKPOLGJ_01577	gene	801	ybbH_3			
EHKPOLGJ_01577	CDS	801	ybbH_3		COG1737	putative HTH-type transcriptional regulator YbbH
EHKPOLGJ_01578	gene	669	nanE			
EHKPOLGJ_01578	CDS	669	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
EHKPOLGJ_01579	gene	1362				
EHKPOLGJ_01579	CDS	1362				hypothetical protein
EHKPOLGJ_01580	gene	2076	lip2			
EHKPOLGJ_01580	CDS	2076	lip2	3.1.1.3		Lipase 2
EHKPOLGJ_01581	gene	828				
EHKPOLGJ_01581	CDS	828				hypothetical protein
EHKPOLGJ_01582	gene	1200				
EHKPOLGJ_01582	CDS	1200		1.-.-.-		putative oxidoreductase
EHKPOLGJ_01583	gene	1002				
EHKPOLGJ_01583	CDS	1002				hypothetical protein
EHKPOLGJ_01584	gene	333				
EHKPOLGJ_01584	CDS	333				Glycine cleavage system H-like protein
EHKPOLGJ_01585	gene	801				
EHKPOLGJ_01585	CDS	801		3.2.1.-		Protein-ADP-ribose hydrolase
EHKPOLGJ_01586	gene	945				
EHKPOLGJ_01586	CDS	945		2.4.2.-		Protein ADP-ribosyltransferase
EHKPOLGJ_01587	gene	1023				
EHKPOLGJ_01587	CDS	1023		6.3.1.20		Lipoate--protein ligase 2
EHKPOLGJ_01588	gene	1026	arnA			
EHKPOLGJ_01588	CDS	1026	arnA	2.1.2.13		Bifunctional polymyxin resistance protein ArnA
EHKPOLGJ_01589	gene	1347	ulaA			
EHKPOLGJ_01589	CDS	1347	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
EHKPOLGJ_01590	gene	285				
EHKPOLGJ_01590	CDS	285				hypothetical protein
EHKPOLGJ_01591	gene	444	ulaC			
EHKPOLGJ_01591	CDS	444	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
EHKPOLGJ_01592	gene	1956				
EHKPOLGJ_01592	CDS	1956				hypothetical protein
EHKPOLGJ_01593	gene	420	slyA_2			
EHKPOLGJ_01593	CDS	420	slyA_2			Transcriptional regulator SlyA
EHKPOLGJ_01594	gene	1356	mepA			
EHKPOLGJ_01594	CDS	1356	mepA			Multidrug export protein MepA
EHKPOLGJ_01595	gene	477				
EHKPOLGJ_01595	CDS	477				hypothetical protein
EHKPOLGJ_01596	gene	1359	glpT			
EHKPOLGJ_01596	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
EHKPOLGJ_01597	gene	927	mhqA_2			
EHKPOLGJ_01597	CDS	927	mhqA_2	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
EHKPOLGJ_01598	gene	1062	luxA			
EHKPOLGJ_01598	CDS	1062	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
EHKPOLGJ_01599	gene	567				
EHKPOLGJ_01599	CDS	567		1.5.1.45	COG0431	NAD(P)H-dependent FAD/FMN reductase
EHKPOLGJ_01600	gene	996				
EHKPOLGJ_01600	CDS	996				hypothetical protein
EHKPOLGJ_01601	gene	546	ydaF			
EHKPOLGJ_01601	CDS	546	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
EHKPOLGJ_01602	gene	855	efeM			
EHKPOLGJ_01602	CDS	855	efeM		COG2822	putative iron uptake system component EfeM
EHKPOLGJ_01603	gene	240				
EHKPOLGJ_01603	CDS	240				hypothetical protein
EHKPOLGJ_01604	gene	1044	efeN			
EHKPOLGJ_01604	CDS	1044	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
EHKPOLGJ_01605	gene	1713				
EHKPOLGJ_01605	CDS	1713				hypothetical protein
EHKPOLGJ_01606	gene	702	tatC2			
EHKPOLGJ_01606	CDS	702	tatC2		COG0805	Sec-independent protein translocase protein TatCy
EHKPOLGJ_01607	gene	216	tatAy			
EHKPOLGJ_01607	CDS	216	tatAy			Sec-independent protein translocase protein TatAy
EHKPOLGJ_01608	gene	390				
EHKPOLGJ_01608	CDS	390				hypothetical protein
EHKPOLGJ_01609	gene	204				
EHKPOLGJ_01609	CDS	204				hypothetical protein
EHKPOLGJ_01610	gene	714				
EHKPOLGJ_01610	CDS	714				hypothetical protein
EHKPOLGJ_01611	gene	843	btuD_3			
EHKPOLGJ_01611	CDS	843	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EHKPOLGJ_01612	gene	630				
EHKPOLGJ_01612	CDS	630				hypothetical protein
EHKPOLGJ_01613	gene	1134				
EHKPOLGJ_01613	CDS	1134				hypothetical protein
EHKPOLGJ_01614	gene	1182				
EHKPOLGJ_01614	CDS	1182		2.3.1.9		putative acetyl-CoA acyltransferase
EHKPOLGJ_01615	gene	753				
EHKPOLGJ_01615	CDS	753		3.5.2.20	COG1878	Isatin hydrolase
EHKPOLGJ_01616	gene	2229	metE			
EHKPOLGJ_01616	CDS	2229	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
EHKPOLGJ_01617	gene	1842	yitJ			
EHKPOLGJ_01617	CDS	1842	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
EHKPOLGJ_01618	gene	1161	metC			
EHKPOLGJ_01618	CDS	1161	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
EHKPOLGJ_01619	gene	1104	metI			
EHKPOLGJ_01619	CDS	1104	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
EHKPOLGJ_01620	gene	846	spo0J			
EHKPOLGJ_01620	CDS	846	spo0J		COG1475	Stage 0 sporulation protein J
EHKPOLGJ_01621	gene	882	mscS			
EHKPOLGJ_01621	CDS	882	mscS		COG0668	Small-conductance mechanosensitive channel
EHKPOLGJ_01622	gene	204				
EHKPOLGJ_01622	CDS	204				hypothetical protein
EHKPOLGJ_01623	gene	1098	ychF			
EHKPOLGJ_01623	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
EHKPOLGJ_01624	gene	192				
EHKPOLGJ_01624	CDS	192				hypothetical protein
EHKPOLGJ_01625	gene	297	rpsF			
EHKPOLGJ_01625	CDS	297	rpsF			30S ribosomal protein S6
EHKPOLGJ_01626	gene	504	ssbA_1			
EHKPOLGJ_01626	CDS	504	ssbA_1		COG0629	Single-stranded DNA-binding protein A
EHKPOLGJ_01627	gene	243	rpsR			
EHKPOLGJ_01627	CDS	243	rpsR			30S ribosomal protein S18
EHKPOLGJ_01628	gene	975				
EHKPOLGJ_01628	CDS	975				hypothetical protein
EHKPOLGJ_01629	gene	612	selX			
EHKPOLGJ_01629	CDS	612	selX			Enterotoxin-like toxin X
EHKPOLGJ_01630	gene	120				
EHKPOLGJ_01630	CDS	120				hypothetical protein
EHKPOLGJ_01631	gene	369				
EHKPOLGJ_01631	CDS	369				hypothetical protein
EHKPOLGJ_01632	gene	573				
EHKPOLGJ_01632	CDS	573				hypothetical protein
EHKPOLGJ_01633	gene	264				
EHKPOLGJ_01633	CDS	264				hypothetical protein
EHKPOLGJ_01634	gene	255				
EHKPOLGJ_01634	CDS	255				hypothetical protein
EHKPOLGJ_01635	gene	582	gpmA_2			
EHKPOLGJ_01635	CDS	582	gpmA_2	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EHKPOLGJ_01636	gene	387				
EHKPOLGJ_01636	CDS	387				hypothetical protein
EHKPOLGJ_01637	gene	627				
EHKPOLGJ_01637	CDS	627				hypothetical protein
EHKPOLGJ_01638	gene	1623				
EHKPOLGJ_01638	CDS	1623				hypothetical protein
EHKPOLGJ_01639	gene	1524	ahpF			
EHKPOLGJ_01639	CDS	1524	ahpF	1.8.1.-		Alkyl hydroperoxide reductase subunit F
EHKPOLGJ_01640	gene	570	ahpC			
EHKPOLGJ_01640	CDS	570	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
EHKPOLGJ_01641	gene	756	nfrA			
EHKPOLGJ_01641	CDS	756	nfrA	1.6.-.-	COG0778	NADPH-dependent oxidoreductase
EHKPOLGJ_01642	gene	1389	tcyP			
EHKPOLGJ_01642	CDS	1389	tcyP		COG1823	L-cystine uptake protein TcyP
EHKPOLGJ_01643	gene	153				
EHKPOLGJ_01643	CDS	153				hypothetical protein
EHKPOLGJ_01644	gene	1929	yheS			
EHKPOLGJ_01644	CDS	1929	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
EHKPOLGJ_01645	gene	636	rex			
EHKPOLGJ_01645	CDS	636	rex		COG2344	Redox-sensing transcriptional repressor Rex
EHKPOLGJ_01646	gene	1074				
EHKPOLGJ_01646	CDS	1074				hypothetical protein
EHKPOLGJ_01647	gene	225	yeeD			
EHKPOLGJ_01647	CDS	225	yeeD		COG0425	Putative sulfur carrier protein YeeD
EHKPOLGJ_01648	gene	1251	nrgA			
EHKPOLGJ_01648	CDS	1251	nrgA			Ammonium transporter
EHKPOLGJ_01649	gene	951	treR_1			
EHKPOLGJ_01649	CDS	951	treR_1		COG1609	HTH-type transcriptional regulator TreR
EHKPOLGJ_01650	gene	1485	scrB			
EHKPOLGJ_01650	CDS	1485	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
EHKPOLGJ_01651	gene	960	scrK			
EHKPOLGJ_01651	CDS	960	scrK	2.7.1.4	COG0524	Fructokinase
EHKPOLGJ_01652	gene	717	agrA			
EHKPOLGJ_01652	CDS	717	agrA		COG3279	Accessory gene regulator protein A
EHKPOLGJ_01653	gene	1293				
EHKPOLGJ_01653	CDS	1293				hypothetical protein
EHKPOLGJ_01654	gene	141				
EHKPOLGJ_01654	CDS	141				hypothetical protein
EHKPOLGJ_01655	gene	624	agrB			
EHKPOLGJ_01655	CDS	624	agrB	3.4.-.-	COG4512	Accessory gene regulator protein B
EHKPOLGJ_01656	gene	135				
EHKPOLGJ_01656	CDS	135				hypothetical protein
EHKPOLGJ_01657	gene	786	yafV			
EHKPOLGJ_01657	CDS	786	yafV	3.5.1.3		Omega-amidase YafV
EHKPOLGJ_01658	gene	627				
EHKPOLGJ_01658	CDS	627				hypothetical protein
EHKPOLGJ_01659	gene	1260				
EHKPOLGJ_01659	CDS	1260				hypothetical protein
EHKPOLGJ_01660	gene	744	MroQ			
EHKPOLGJ_01660	CDS	744	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
EHKPOLGJ_01661	gene	285	groS			
EHKPOLGJ_01661	CDS	285	groS		COG0234	10 kDa chaperonin
EHKPOLGJ_01662	gene	1617	groL			
EHKPOLGJ_01662	CDS	1617	groL			60 kDa chaperonin
EHKPOLGJ_01663	gene	591				
EHKPOLGJ_01663	CDS	591				hypothetical protein
EHKPOLGJ_01664	gene	519				
EHKPOLGJ_01664	CDS	519				hypothetical protein
EHKPOLGJ_01665	gene	444				
EHKPOLGJ_01665	CDS	444				hypothetical protein
EHKPOLGJ_01666	gene	1308	ktrB_1			
EHKPOLGJ_01666	CDS	1308	ktrB_1		COG0168	Ktr system potassium uptake protein B
EHKPOLGJ_01667	gene	912	fhuD_2			
EHKPOLGJ_01667	CDS	912	fhuD_2		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
EHKPOLGJ_01668	gene	846				
EHKPOLGJ_01668	CDS	846				hypothetical protein
EHKPOLGJ_01669	gene	1224	dapE			
EHKPOLGJ_01669	CDS	1224	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
EHKPOLGJ_01670	gene	1053				
EHKPOLGJ_01670	CDS	1053				putative leukocidin-like protein 2
EHKPOLGJ_01671	gene	1017				
EHKPOLGJ_01671	CDS	1017				putative leukocidin-like protein 1
EHKPOLGJ_01672	gene	825	hlb_1			
EHKPOLGJ_01672	CDS	825	hlb_1	3.1.4.3		Phospholipase C
EHKPOLGJ_01673	gene	1038	xerC_4			
EHKPOLGJ_01673	CDS	1038	xerC_4			Tyrosine recombinase XerC
EHKPOLGJ_01674	gene	714				
EHKPOLGJ_01674	CDS	714				hypothetical protein
EHKPOLGJ_01675	gene	183				
EHKPOLGJ_01675	CDS	183				hypothetical protein
EHKPOLGJ_01676	gene	186				
EHKPOLGJ_01676	CDS	186				hypothetical protein
EHKPOLGJ_01677	gene	147				
EHKPOLGJ_01677	CDS	147				hypothetical protein
EHKPOLGJ_01678	gene	855				
EHKPOLGJ_01678	CDS	855				hypothetical protein
EHKPOLGJ_01679	gene	717	lexA_2			
EHKPOLGJ_01679	CDS	717	lexA_2	3.4.21.88		LexA repressor
EHKPOLGJ_01680	gene	243				
EHKPOLGJ_01680	CDS	243				hypothetical protein
EHKPOLGJ_01681	gene	447				
EHKPOLGJ_01681	CDS	447				hypothetical protein
EHKPOLGJ_01682	gene	141				
EHKPOLGJ_01682	CDS	141				hypothetical protein
EHKPOLGJ_01683	gene	210				
EHKPOLGJ_01683	CDS	210				hypothetical protein
EHKPOLGJ_01684	gene	750				
EHKPOLGJ_01684	CDS	750				hypothetical protein
EHKPOLGJ_01685	gene	261				
EHKPOLGJ_01685	CDS	261				hypothetical protein
EHKPOLGJ_01686	gene	321				
EHKPOLGJ_01686	CDS	321				hypothetical protein
EHKPOLGJ_01687	gene	162				
EHKPOLGJ_01687	CDS	162				hypothetical protein
EHKPOLGJ_01688	gene	261				
EHKPOLGJ_01688	CDS	261				hypothetical protein
EHKPOLGJ_01689	gene	264				
EHKPOLGJ_01689	CDS	264				hypothetical protein
EHKPOLGJ_01690	gene	1944				
EHKPOLGJ_01690	CDS	1944				hypothetical protein
EHKPOLGJ_01691	gene	921				
EHKPOLGJ_01691	CDS	921				hypothetical protein
EHKPOLGJ_01692	gene	486				
EHKPOLGJ_01692	CDS	486				hypothetical protein
EHKPOLGJ_01693	gene	471	ssbA_2			
EHKPOLGJ_01693	CDS	471	ssbA_2		COG0629	Single-stranded DNA-binding protein A
EHKPOLGJ_01694	gene	885				
EHKPOLGJ_01694	CDS	885				hypothetical protein
EHKPOLGJ_01695	gene	219				
EHKPOLGJ_01695	CDS	219				hypothetical protein
EHKPOLGJ_01696	gene	405				
EHKPOLGJ_01696	CDS	405				hypothetical protein
EHKPOLGJ_01697	gene	369				
EHKPOLGJ_01697	CDS	369				hypothetical protein
EHKPOLGJ_01698	gene	243				
EHKPOLGJ_01698	CDS	243				hypothetical protein
EHKPOLGJ_01699	gene	387				
EHKPOLGJ_01699	CDS	387				hypothetical protein
EHKPOLGJ_01700	gene	195				
EHKPOLGJ_01700	CDS	195				hypothetical protein
EHKPOLGJ_01701	gene	450				
EHKPOLGJ_01701	CDS	450				hypothetical protein
EHKPOLGJ_01702	gene	285				
EHKPOLGJ_01702	CDS	285				hypothetical protein
EHKPOLGJ_01703	gene	255				
EHKPOLGJ_01703	CDS	255				hypothetical protein
EHKPOLGJ_01704	gene	171				
EHKPOLGJ_01704	CDS	171				hypothetical protein
EHKPOLGJ_01705	gene	534	dut			
EHKPOLGJ_01705	CDS	534	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
EHKPOLGJ_01706	gene	288				
EHKPOLGJ_01706	CDS	288				hypothetical protein
EHKPOLGJ_01707	gene	237				
EHKPOLGJ_01707	CDS	237				hypothetical protein
EHKPOLGJ_01708	gene	390				
EHKPOLGJ_01708	CDS	390				hypothetical protein
EHKPOLGJ_01709	gene	150				
EHKPOLGJ_01709	CDS	150				hypothetical protein
EHKPOLGJ_01710	gene	201				
EHKPOLGJ_01710	CDS	201				hypothetical protein
EHKPOLGJ_01711	gene	417				
EHKPOLGJ_01711	CDS	417				hypothetical protein
EHKPOLGJ_01712	gene	300				
EHKPOLGJ_01712	CDS	300				hypothetical protein
EHKPOLGJ_01713	gene	345				
EHKPOLGJ_01713	CDS	345				hypothetical protein
EHKPOLGJ_01714	gene	1662				
EHKPOLGJ_01714	CDS	1662				hypothetical protein
EHKPOLGJ_01715	gene	1164				
EHKPOLGJ_01715	CDS	1164				hypothetical protein
EHKPOLGJ_01716	gene	738	clpP_1			
EHKPOLGJ_01716	CDS	738	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
EHKPOLGJ_01717	gene	1221				
